Age,Gender,Income_Level,Product_Category,Ad_Interaction,Discount_Offered in(%),TPP in Past,Purchase
49,Male,High,Groceries,Yes,10,15,Yes
55,Female,High,Electronics,Yes,23,2,Yes
36,Female,Low,Beauty Products,No,5,7,Yes
59,Female,High,Designer items,Yes,2,3,Yes
50,Female,Low,Groceries,No,12,3,No
36,Female,Low,Electronics,Yes,10,11,No
28,Male,Low,Designer items,Yes,5,11,Yes
44,Male,High,Groceries,Yes,8,9,Yes
20,Female,Medium,Electronics,No,2,19,No
45,Male,Medium,Car,Yes,22,15,No
20,Male,High,Car,No,9,10,Yes
57,Female,Low,Beauty Products,Yes,5,19,Yes
28,Female,High,Electronics,Yes,27,11,Yes
30,Male,Medium,Car,No,21,2,Yes
39,Female,Medium,Beauty Products,Yes,27,13,No
35,Female,Medium,Electronics,No,30,13,Yes
54,Male,Medium,Beauty Products,Yes,20,13,Yes
42,Female,Medium,Beauty Products,No,26,7,No
40,Male,Medium,Car,Yes,30,14,No
46,Female,Low,Beauty Products,Yes,14,18,Yes
43,Female,Medium,Groceries,Yes,19,5,Yes
36,Female,High,Beauty Products,Yes,26,7,Yes
55,Female,Medium,Groceries,Yes,19,14,Yes
20,Female,Medium,Car,No,9,14,No
33,Male,Medium,Electronics,Yes,16,18,No
28,Female,Low,Electronics,Yes,15,4,Yes
22,Female,Medium,Car,Yes,25,13,Yes
43,Male,Medium,Designer items,Yes,7,4,Yes
24,Female,High,Car,Yes,30,15,Yes
31,Female,Medium,Groceries,Yes,4,8,Yes
21,Male,Low,Groceries,Yes,3,15,Yes
34,Female,Medium,Beauty Products,Yes,14,3,Yes
23,Male,Low,Groceries,Yes,15,3,No
55,Male,High,Electronics,Yes,4,15,Yes
27,Female,Medium,Car,Yes,8,3,No
46,Male,Medium,Electronics,Yes,13,3,Yes
59,Male,Low,Designer items,No,30,3,No
30,Female,Medium,Beauty Products,Yes,13,17,No
50,Male,Medium,Electronics,No,20,15,No
32,Female,High,Electronics,No,21,4,Yes
23,Male,Low,Car,Yes,5,2,Yes
29,Female,Medium,Electronics,Yes,3,0,Yes
53,Female,High,Beauty Products,Yes,0,7,Yes
54,Female,Medium,Electronics,Yes,29,1,Yes
29,Female,Medium,Designer items,Yes,21,16,Yes
24,Female,Medium,Electronics,No,10,3,Yes
54,Female,Low,Designer items,Yes,5,10,Yes
18,Male,High,Designer items,No,24,9,No
41,Male,High,Car,Yes,20,10,Yes
34,Male,Medium,Groceries,Yes,7,12,Yes
44,Female,Medium,Designer items,Yes,19,17,Yes
44,Male,Medium,Car,No,21,15,Yes
19,Female,Medium,Groceries,No,4,17,Yes
20,Male,Low,Groceries,No,26,16,Yes
33,Female,High,Groceries,Yes,5,18,Yes
24,Male,Low,Beauty Products,Yes,17,13,Yes
55,Male,High,Groceries,Yes,7,14,Yes
50,Male,High,Electronics,No,10,4,Yes
22,Male,Low,Designer items,No,28,5,No
19,Female,Medium,Car,Yes,5,13,No
21,Male,Low,Electronics,Yes,23,8,Yes
20,Female,Low,Car,No,25,15,Yes
44,Male,Medium,Groceries,No,3,0,Yes
33,Female,High,Electronics,No,18,15,Yes
28,Female,Medium,Car,Yes,25,7,No
18,Female,Low,Electronics,Yes,25,8,Yes
39,Male,High,Electronics,Yes,7,16,Yes
59,Female,High,Designer items,No,26,6,Yes
36,Female,High,Groceries,No,24,5,Yes
38,Female,Medium,Groceries,No,23,18,Yes
19,Female,Low,Designer items,No,13,9,No
49,Male,High,Beauty Products,Yes,27,15,No
56,Female,Medium,Car,No,7,9,Yes
57,Male,Medium,Designer items,No,12,11,No
25,Male,Medium,Designer items,Yes,14,11,Yes
44,Male,Medium,Electronics,Yes,17,12,Yes
53,Male,Medium,Beauty Products,No,30,16,No
44,Female,Medium,Groceries,Yes,8,6,Yes
18,Female,Medium,Designer items,Yes,6,6,No
24,Male,High,Designer items,No,7,15,Yes
20,Female,High,Groceries,Yes,12,9,Yes
24,Female,High,Designer items,Yes,20,4,Yes
48,Male,Medium,Electronics,No,22,6,No
44,Male,Medium,Designer items,Yes,21,16,No
21,Female,Medium,Car,No,23,15,No
36,Male,Low,Electronics,Yes,9,2,Yes
44,Female,High,Groceries,Yes,2,16,Yes
48,Female,High,Beauty Products,Yes,9,16,Yes
39,Female,Medium,Electronics,No,29,16,Yes
38,Male,High,Designer items,No,3,5,No
29,Male,High,Electronics,Yes,24,19,Yes
59,Male,Low,Beauty Products,Yes,6,15,Yes
46,Male,Low,Electronics,Yes,12,2,Yes
19,Female,Low,Groceries,No,15,5,Yes
23,Female,Low,Electronics,Yes,12,6,No
22,Female,Low,Electronics,Yes,23,6,No
51,Female,Medium,Electronics,Yes,30,16,Yes
30,Female,Medium,Groceries,No,29,15,No
37,Female,Low,Car,Yes,1,4,No
35,Male,Low,Car,Yes,27,6,Yes
28,Female,Medium,Car,No,21,16,Yes
39,Male,High,Designer items,Yes,4,19,No
23,Male,High,Car,No,1,13,No
40,Female,High,Car,Yes,29,19,Yes
30,Female,Low,Beauty Products,No,14,11,Yes
58,Female,High,Beauty Products,Yes,25,17,Yes
31,Male,Medium,Car,Yes,19,3,No
25,Male,High,Car,Yes,7,15,No
44,Male,Medium,Electronics,No,23,9,Yes
42,Female,Medium,Beauty Products,Yes,30,16,Yes
50,Female,High,Beauty Products,Yes,30,17,Yes
59,Male,High,Beauty Products,Yes,25,3,No
18,Female,Low,Groceries,No,3,3,Yes
43,Female,High,Car,Yes,3,16,No
26,Male,Low,Groceries,No,29,18,Yes
21,Male,Medium,Beauty Products,Yes,4,12,No
40,Female,Low,Beauty Products,Yes,15,4,Yes
25,Male,High,Car,No,15,0,No
55,Female,Medium,Designer items,Yes,10,15,No
22,Male,Medium,Electronics,No,15,6,Yes
18,Female,Low,Beauty Products,No,8,17,Yes
20,Female,Low,Electronics,No,23,9,No
26,Male,Low,Groceries,Yes,12,15,Yes
52,Male,Medium,Beauty Products,Yes,21,14,Yes
34,Female,High,Designer items,No,13,6,Yes
33,Female,Medium,Beauty Products,Yes,20,7,Yes
53,Male,Medium,Designer items,No,30,19,Yes
41,Female,High,Groceries,No,14,4,No
23,Female,Low,Electronics,Yes,27,4,No
56,Male,Low,Electronics,No,5,1,No
56,Male,Low,Beauty Products,No,21,7,No
54,Male,High,Groceries,No,26,17,Yes
29,Female,High,Car,Yes,16,4,Yes
55,Female,High,Electronics,No,14,6,Yes
31,Male,Medium,Beauty Products,No,17,0,No
55,Male,Medium,Electronics,Yes,2,4,Yes
48,Male,Medium,Beauty Products,No,10,12,No
35,Male,Low,Beauty Products,Yes,30,16,No
34,Female,High,Electronics,No,28,10,No
37,Male,High,Electronics,No,9,15,Yes
51,Female,High,Electronics,No,16,19,Yes
59,Female,High,Electronics,Yes,12,11,Yes
56,Male,Medium,Beauty Products,No,26,12,No
29,Female,Medium,Car,Yes,11,1,No
54,Female,High,Beauty Products,Yes,24,1,No
40,Male,High,Electronics,Yes,25,19,Yes
46,Female,Medium,Beauty Products,Yes,2,10,Yes
50,Female,High,Car,Yes,18,10,Yes
26,Male,Medium,Car,Yes,13,8,No
56,Female,High,Car,No,15,2,No
46,Male,High,Car,No,18,3,Yes
49,Male,Medium,Electronics,Yes,6,11,Yes
35,Male,High,Electronics,No,27,4,Yes
40,Male,High,Beauty Products,No,22,9,Yes
29,Female,Medium,Designer items,No,7,18,No
18,Male,Low,Beauty Products,Yes,2,17,No
47,Female,Medium,Electronics,No,29,1,Yes
22,Male,Low,Groceries,Yes,28,0,Yes
59,Male,Medium,Electronics,No,19,9,Yes
22,Male,Low,Electronics,No,17,14,Yes
37,Male,High,Designer items,Yes,7,16,Yes
48,Female,High,Groceries,No,11,11,Yes
43,Female,Low,Car,No,0,3,No
57,Female,High,Beauty Products,No,0,14,Yes
18,Male,Low,Groceries,Yes,10,1,Yes
18,Male,Low,Electronics,No,30,11,No
33,Female,High,Designer items,No,21,9,Yes
35,Male,Medium,Electronics,Yes,14,16,Yes
47,Male,High,Beauty Products,No,9,2,No
38,Female,Medium,Electronics,Yes,15,5,No
20,Female,Low,Groceries,Yes,8,10,Yes
38,Female,Low,Electronics,Yes,12,17,No
41,Female,Medium,Electronics,No,26,3,No
39,Male,Low,Designer items,No,23,7,No
27,Male,High,Beauty Products,No,1,7,Yes
23,Female,High,Groceries,No,15,17,Yes
34,Female,High,Designer items,Yes,5,12,Yes
40,Male,High,Designer items,Yes,13,9,Yes
30,Female,Medium,Groceries,No,11,8,No
21,Female,Low,Designer items,Yes,6,1,No
56,Female,High,Car,No,28,8,Yes
22,Female,Low,Electronics,Yes,14,17,Yes
21,Female,Low,Groceries,No,18,19,Yes
56,Female,Medium,Car,No,25,7,No
41,Female,Medium,Car,Yes,20,10,No
44,Female,High,Car,Yes,0,1,Yes
34,Male,Low,Designer items,Yes,4,5,No
43,Male,Medium,Beauty Products,No,24,6,No
38,Male,High,Car,No,29,14,Yes
30,Female,Low,Electronics,No,4,2,Yes
49,Male,Medium,Beauty Products,No,2,18,No
31,Male,Low,Designer items,Yes,15,16,Yes
21,Male,Medium,Designer items,No,12,7,Yes
36,Male,Low,Groceries,Yes,4,1,No
32,Male,Medium,Designer items,Yes,1,10,Yes
40,Male,Medium,Electronics,Yes,9,2,Yes
22,Male,Low,Electronics,Yes,2,5,No
30,Female,High,Designer items,Yes,9,18,No
57,Male,Low,Designer items,No,17,2,No
41,Male,Medium,Beauty Products,Yes,23,16,No
57,Male,High,Electronics,No,9,1,Yes
40,Male,High,Car,Yes,5,1,No
38,Female,Low,Designer items,Yes,22,2,No
46,Male,Medium,Car,Yes,6,4,No
40,Female,Medium,Electronics,No,0,7,No
29,Male,Medium,Groceries,No,13,15,Yes
27,Female,Low,Beauty Products,Yes,14,14,Yes
59,Female,Medium,Car,No,20,6,No
20,Female,Medium,Groceries,Yes,1,5,Yes
38,Female,Low,Electronics,No,8,9,Yes
53,Male,Low,Beauty Products,Yes,26,2,No
58,Female,High,Beauty Products,Yes,23,16,Yes
31,Male,High,Groceries,No,9,12,No
44,Female,High,Groceries,No,0,18,Yes
36,Male,Medium,Electronics,Yes,5,12,No
36,Female,Low,Car,Yes,12,3,Yes
19,Female,Low,Groceries,Yes,14,11,Yes
47,Female,High,Groceries,Yes,26,6,Yes
37,Male,Low,Car,Yes,17,12,No
34,Female,Medium,Beauty Products,Yes,3,13,Yes
37,Female,Low,Car,Yes,27,12,Yes
20,Female,Low,Electronics,Yes,25,17,Yes
49,Female,Low,Beauty Products,Yes,13,14,Yes
20,Female,Medium,Beauty Products,No,0,16,Yes
52,Female,Medium,Car,Yes,13,2,Yes
30,Female,Low,Electronics,Yes,14,17,Yes
31,Male,High,Electronics,Yes,20,2,Yes
57,Female,High,Electronics,Yes,3,3,Yes
18,Female,Medium,Car,No,7,14,No
50,Male,Low,Electronics,Yes,6,19,No
28,Male,Low,Groceries,No,26,13,Yes
39,Male,Medium,Car,Yes,15,13,Yes
29,Female,Medium,Groceries,No,16,13,Yes
27,Male,Medium,Designer items,Yes,23,13,Yes
35,Male,Low,Designer items,Yes,21,8,No
34,Female,Low,Car,Yes,5,7,No
30,Female,Low,Car,Yes,17,4,Yes
23,Male,High,Beauty Products,Yes,20,18,No
53,Female,Medium,Car,Yes,6,3,No
42,Male,Low,Designer items,Yes,10,11,Yes
31,Male,Low,Beauty Products,No,12,9,Yes
22,Female,Low,Beauty Products,Yes,7,13,Yes
22,Female,Low,Designer items,Yes,25,7,No
43,Male,High,Designer items,Yes,5,15,Yes
53,Female,Medium,Electronics,Yes,11,10,Yes
20,Female,Low,Electronics,No,30,11,Yes
54,Male,Medium,Car,Yes,5,18,No
35,Male,Medium,Groceries,No,15,10,Yes
54,Male,Medium,Groceries,Yes,8,2,Yes
25,Female,Medium,Designer items,No,5,3,No
29,Female,Medium,Designer items,No,11,15,Yes
59,Female,High,Car,No,21,13,No
30,Female,High,Electronics,No,8,6,Yes
29,Female,Low,Electronics,No,4,17,No
21,Male,Low,Beauty Products,No,1,2,No
20,Female,Low,Groceries,No,3,5,Yes
29,Female,Low,Beauty Products,Yes,18,9,No
18,Female,Medium,Groceries,Yes,16,15,Yes
26,Female,Low,Designer items,Yes,24,8,No
26,Female,High,Beauty Products,No,11,8,Yes
32,Female,Low,Electronics,No,1,10,Yes
28,Male,Low,Electronics,Yes,7,5,No
37,Male,Medium,Electronics,No,6,2,No
25,Male,Low,Groceries,No,17,16,Yes
51,Female,Medium,Beauty Products,Yes,24,18,Yes
24,Female,Medium,Car,No,30,17,Yes
57,Male,Medium,Beauty Products,No,13,6,No
53,Female,High,Car,Yes,16,4,No
26,Male,Medium,Beauty Products,Yes,25,19,No
45,Female,Medium,Designer items,Yes,17,19,Yes
58,Female,Medium,Designer items,Yes,3,7,Yes
49,Male,High,Car,Yes,0,16,No
26,Male,High,Beauty Products,Yes,19,12,Yes
49,Male,High,Beauty Products,Yes,1,12,No
26,Male,High,Electronics,Yes,29,19,Yes
55,Male,High,Electronics,Yes,27,0,Yes
22,Male,Low,Beauty Products,Yes,30,2,No
53,Male,Medium,Electronics,No,0,13,Yes
26,Female,Low,Designer items,Yes,29,3,No
31,Male,Medium,Beauty Products,No,24,3,Yes
42,Female,High,Electronics,Yes,9,2,Yes
24,Female,Medium,Car,No,9,12,No
21,Male,Low,Designer items,Yes,17,10,No
53,Male,Low,Groceries,Yes,23,13,Yes
35,Female,Low,Beauty Products,No,7,9,Yes
54,Male,High,Designer items,Yes,22,6,No
29,Female,Low,Electronics,No,24,2,Yes
43,Male,High,Beauty Products,Yes,3,9,No
53,Male,Medium,Groceries,No,14,9,No
38,Male,High,Electronics,Yes,29,15,No
36,Male,High,Car,Yes,28,19,No
35,Male,Medium,Beauty Products,No,25,11,Yes
33,Male,Medium,Designer items,Yes,0,15,Yes
19,Male,Medium,Electronics,Yes,23,14,Yes
56,Male,Low,Car,Yes,27,0,Yes
22,Female,High,Designer items,Yes,9,3,Yes
30,Female,Medium,Beauty Products,No,0,15,No
58,Male,Medium,Designer items,Yes,21,15,No
32,Female,Medium,Car,No,25,13,No
59,Female,Low,Beauty Products,Yes,20,11,Yes
18,Female,Low,Car,Yes,20,16,No
58,Female,High,Car,No,22,18,No
45,Female,High,Groceries,No,6,8,Yes
39,Male,High,Beauty Products,Yes,25,11,Yes
24,Female,High,Electronics,Yes,13,14,Yes
32,Male,High,Car,No,5,13,No
19,Female,Low,Electronics,Yes,7,12,No
23,Male,Medium,Designer items,Yes,4,4,No
50,Female,Medium,Car,Yes,8,5,No
43,Male,Medium,Designer items,Yes,29,6,Yes
58,Male,Low,Designer items,No,4,13,Yes
54,Female,Low,Beauty Products,No,7,6,Yes
30,Female,Low,Beauty Products,No,12,7,Yes
45,Female,High,Designer items,No,25,17,No
36,Female,Low,Groceries,Yes,5,1,No
30,Female,High,Electronics,Yes,22,10,No
50,Female,Medium,Electronics,Yes,23,1,No
47,Male,Medium,Car,Yes,16,7,No
51,Female,High,Groceries,Yes,5,4,No
57,Female,High,Designer items,Yes,18,15,Yes
30,Female,High,Designer items,No,25,19,Yes
56,Male,Low,Electronics,No,30,15,Yes
40,Female,Medium,Groceries,No,15,11,Yes
31,Female,Medium,Car,No,23,17,No
44,Male,Medium,Designer items,No,27,17,Yes
33,Male,Medium,Electronics,Yes,19,15,No
30,Male,Medium,Car,Yes,25,8,No
43,Male,High,Electronics,No,27,8,No
30,Female,High,Car,Yes,28,3,Yes
26,Male,Medium,Designer items,Yes,14,13,Yes
29,Male,Medium,Designer items,Yes,20,5,Yes
20,Male,Low,Beauty Products,Yes,25,19,Yes
33,Male,Medium,Designer items,Yes,29,19,No
49,Male,Medium,Car,Yes,23,16,Yes
33,Female,High,Groceries,No,5,7,Yes
36,Male,Medium,Car,No,29,1,No
31,Male,Low,Groceries,Yes,21,11,Yes
34,Male,Medium,Designer items,No,27,14,Yes
49,Female,Low,Car,Yes,12,16,No
57,Female,High,Groceries,Yes,0,2,Yes
33,Male,High,Beauty Products,Yes,27,1,No
18,Male,Low,Car,No,8,15,Yes
48,Male,Medium,Groceries,Yes,3,11,Yes
50,Male,High,Designer items,No,0,6,Yes
35,Female,Medium,Electronics,Yes,22,14,No
43,Male,Low,Car,Yes,29,12,No
33,Male,Medium,Beauty Products,Yes,6,15,Yes
31,Male,Medium,Beauty Products,No,16,11,Yes
46,Male,Medium,Car,Yes,23,19,No
30,Female,Medium,Electronics,No,23,19,No
32,Male,High,Electronics,Yes,23,3,Yes
51,Female,Medium,Groceries,No,27,17,Yes
19,Female,Low,Car,Yes,24,14,No
47,Female,Low,Electronics,Yes,25,18,Yes
43,Female,Medium,Designer items,Yes,19,9,Yes
45,Female,Low,Groceries,Yes,23,19,Yes
28,Female,High,Groceries,No,25,9,Yes
40,Female,Medium,Electronics,Yes,4,8,Yes
36,Female,Medium,Car,Yes,12,17,Yes
44,Male,Low,Designer items,Yes,5,9,Yes
19,Male,Medium,Beauty Products,No,23,5,No
45,Female,Medium,Groceries,No,27,12,Yes
56,Male,High,Groceries,Yes,1,13,Yes
22,Female,Low,Designer items,Yes,17,10,Yes
27,Female,Low,Car,Yes,10,1,No
32,Female,Medium,Groceries,Yes,6,8,No
54,Female,High,Groceries,Yes,6,19,Yes
51,Female,High,Car,Yes,2,1,No
39,Male,High,Car,Yes,30,18,Yes
21,Male,Low,Designer items,No,23,19,No
56,Female,Medium,Beauty Products,Yes,27,6,No
34,Male,High,Groceries,Yes,18,15,Yes
52,Female,Medium,Designer items,Yes,14,13,No
56,Male,High,Beauty Products,Yes,24,2,Yes
47,Male,Medium,Designer items,No,16,9,Yes
46,Male,Low,Electronics,No,5,16,No
34,Female,Low,Designer items,Yes,13,17,Yes
54,Female,High,Car,Yes,28,7,Yes
56,Male,Medium,Car,Yes,22,3,No
54,Female,Low,Car,Yes,15,13,No
44,Male,Medium,Designer items,Yes,26,18,Yes
48,Male,Medium,Car,No,13,8,Yes
55,Female,High,Electronics,Yes,16,18,Yes
21,Male,Low,Car,No,15,10,No
39,Male,Medium,Electronics,Yes,3,16,Yes
25,Female,High,Groceries,Yes,13,1,No
28,Female,Medium,Beauty Products,Yes,30,10,Yes
55,Male,High,Designer items,Yes,20,13,Yes
47,Male,Medium,Designer items,No,9,7,Yes
56,Female,Medium,Electronics,No,7,7,Yes
51,Female,Low,Groceries,Yes,26,15,Yes
58,Male,High,Electronics,No,12,11,Yes
44,Male,Medium,Groceries,No,30,16,Yes
44,Female,Low,Car,No,1,12,No
50,Female,Medium,Electronics,Yes,25,18,Yes
22,Male,Low,Electronics,Yes,0,19,No
47,Female,Low,Car,Yes,12,7,Yes
55,Male,High,Beauty Products,Yes,28,16,Yes
18,Female,Medium,Electronics,No,2,13,No
43,Female,Medium,Electronics,No,30,7,Yes
25,Male,Low,Designer items,No,28,2,Yes
56,Male,Medium,Designer items,No,27,18,Yes
21,Female,Medium,Groceries,Yes,24,15,No
30,Male,Low,Groceries,No,19,18,Yes
22,Female,Low,Designer items,No,22,4,No
37,Male,Low,Beauty Products,No,23,3,No
51,Female,Low,Designer items,Yes,25,12,No
51,Female,High,Electronics,No,18,16,Yes
22,Female,Low,Beauty Products,Yes,24,17,Yes
25,Female,Low,Electronics,Yes,26,14,Yes
30,Male,High,Designer items,Yes,15,19,Yes
30,Female,Low,Car,No,19,1,No
52,Male,Medium,Groceries,Yes,14,18,No
54,Male,High,Groceries,No,25,5,Yes
31,Female,High,Groceries,Yes,3,18,No
56,Female,Medium,Groceries,Yes,3,1,No
44,Female,High,Electronics,Yes,6,2,Yes
50,Male,Medium,Designer items,Yes,1,9,No
33,Male,Low,Groceries,Yes,24,14,Yes
41,Female,Low,Car,Yes,14,13,No
31,Female,Medium,Electronics,No,5,13,Yes
34,Male,Medium,Electronics,No,17,19,No
34,Male,High,Designer items,No,15,7,Yes
56,Male,High,Beauty Products,Yes,19,11,No
26,Male,High,Car,Yes,26,13,Yes
50,Male,High,Groceries,Yes,30,9,Yes
34,Female,Low,Electronics,Yes,16,16,No
53,Female,High,Car,No,16,17,No
40,Male,High,Electronics,Yes,1,7,No
30,Female,Low,Car,Yes,22,19,Yes
39,Male,Medium,Designer items,Yes,14,19,Yes
40,Male,High,Designer items,Yes,8,2,Yes
20,Female,Medium,Car,Yes,1,0,No
34,Female,Medium,Electronics,Yes,12,18,Yes
47,Female,High,Designer items,Yes,22,14,Yes
31,Male,High,Designer items,No,1,6,Yes
35,Female,High,Beauty Products,Yes,5,7,Yes
45,Male,Medium,Groceries,Yes,26,1,No
50,Female,Medium,Electronics,Yes,15,6,No
39,Female,Low,Beauty Products,Yes,23,10,Yes
30,Female,Low,Designer items,Yes,29,1,No
31,Female,Medium,Beauty Products,No,23,5,No
58,Female,Medium,Car,No,27,6,Yes
35,Male,High,Car,No,23,8,Yes
53,Male,High,Car,Yes,8,3,No
21,Male,High,Car,Yes,24,19,Yes
48,Female,Medium,Electronics,No,23,6,Yes
43,Male,High,Car,Yes,12,7,Yes
22,Female,Low,Car,Yes,11,12,Yes
46,Male,Medium,Groceries,Yes,19,13,Yes
49,Male,High,Groceries,No,27,17,No
44,Female,Low,Car,Yes,23,19,Yes
21,Female,Low,Groceries,Yes,20,17,Yes
56,Male,High,Car,No,14,5,Yes
41,Female,Medium,Groceries,Yes,7,15,No
33,Male,Medium,Groceries,Yes,2,16,No
26,Male,Low,Electronics,Yes,24,2,No
46,Female,High,Designer items,No,6,17,Yes
29,Female,Low,Beauty Products,Yes,18,15,Yes
39,Male,High,Car,Yes,26,16,Yes
32,Female,High,Electronics,Yes,0,1,No
25,Male,Low,Designer items,Yes,21,1,No
26,Male,Low,Groceries,Yes,8,12,No
23,Female,Low,Designer items,Yes,29,14,No
32,Female,Medium,Electronics,Yes,17,6,Yes
28,Male,Medium,Groceries,No,7,5,Yes
57,Male,Medium,Beauty Products,Yes,1,18,Yes
56,Female,High,Car,No,9,11,No
34,Male,Medium,Car,No,6,7,No
56,Female,Medium,Electronics,Yes,3,2,No
53,Male,Medium,Designer items,Yes,30,8,Yes
30,Male,Low,Electronics,Yes,17,15,Yes
18,Female,Low,Designer items,Yes,3,17,No
25,Male,High,Car,Yes,19,15,No
38,Female,Medium,Groceries,Yes,10,19,Yes
38,Male,High,Electronics,No,26,18,Yes
40,Male,High,Electronics,No,18,17,Yes
52,Male,High,Designer items,No,7,19,Yes
59,Male,Medium,Car,No,15,4,No
58,Female,Low,Designer items,No,7,10,No
33,Male,Low,Beauty Products,Yes,6,14,No
41,Male,Low,Car,No,28,19,Yes
40,Female,Low,Groceries,Yes,16,5,Yes
25,Female,Low,Electronics,No,6,1,Yes
47,Male,High,Electronics,No,12,5,Yes
54,Female,Medium,Electronics,No,19,0,Yes
46,Female,High,Electronics,Yes,17,14,Yes
40,Male,High,Electronics,Yes,9,2,Yes
54,Female,Low,Beauty Products,Yes,23,12,No
25,Female,High,Designer items,No,21,1,Yes
58,Male,High,Beauty Products,No,16,17,Yes
18,Male,Medium,Beauty Products,No,11,19,Yes
38,Female,Medium,Car,Yes,4,7,No
44,Female,Medium,Designer items,Yes,14,2,Yes
23,Male,Medium,Beauty Products,Yes,27,12,No
36,Male,Low,Car,Yes,28,17,No
18,Male,High,Electronics,Yes,24,6,Yes
59,Male,Medium,Beauty Products,No,28,11,No
53,Female,High,Beauty Products,No,18,5,No
42,Female,Medium,Groceries,Yes,30,8,Yes
37,Male,Medium,Car,Yes,9,4,No
44,Female,Medium,Car,Yes,12,8,No
19,Female,Medium,Electronics,No,17,0,No
41,Male,Medium,Designer items,No,20,11,Yes
59,Male,High,Electronics,No,1,8,Yes
19,Male,Low,Beauty Products,Yes,22,13,Yes
28,Male,Low,Beauty Products,No,22,10,Yes
34,Male,Low,Car,No,3,12,No
24,Male,High,Designer items,Yes,15,0,Yes
18,Male,Low,Electronics,Yes,10,5,No
37,Female,Medium,Groceries,Yes,2,11,Yes
54,Male,High,Electronics,No,8,11,No
47,Male,High,Designer items,Yes,27,9,Yes
36,Female,Medium,Designer items,Yes,4,4,No
58,Male,High,Car,No,26,19,Yes
59,Male,Low,Car,Yes,20,0,No
45,Female,Low,Car,No,15,14,No
34,Male,Low,Beauty Products,Yes,25,19,No
42,Male,Low,Beauty Products,No,12,0,Yes
42,Female,High,Car,No,7,4,No
23,Male,Medium,Car,No,22,19,Yes
47,Male,Medium,Car,Yes,13,10,Yes
48,Male,High,Beauty Products,Yes,5,10,No
30,Female,High,Groceries,No,30,11,No
19,Female,Medium,Car,No,20,2,No
53,Male,High,Car,No,16,5,Yes
24,Male,High,Designer items,No,14,10,Yes
41,Female,High,Beauty Products,No,30,2,Yes
47,Male,Low,Beauty Products,No,5,1,Yes
31,Female,Medium,Designer items,No,8,17,No
48,Male,Medium,Car,Yes,30,12,Yes
43,Female,Medium,Car,Yes,11,11,No
35,Male,Low,Beauty Products,Yes,8,16,Yes
38,Male,Medium,Groceries,Yes,15,16,Yes
57,Female,High,Designer items,No,10,1,Yes
25,Female,Low,Electronics,Yes,11,0,No
40,Male,High,Car,Yes,12,16,Yes
31,Male,High,Groceries,Yes,13,15,No
55,Male,High,Beauty Products,Yes,25,6,Yes
43,Male,Medium,Groceries,Yes,25,0,Yes
49,Male,Medium,Electronics,Yes,24,14,No
38,Female,High,Electronics,Yes,17,12,Yes
41,Male,High,Groceries,Yes,29,1,No
36,Male,High,Groceries,No,14,11,Yes
42,Female,High,Electronics,Yes,17,13,Yes
23,Female,Medium,Designer items,No,11,19,Yes
40,Female,Low,Beauty Products,Yes,29,5,Yes
47,Female,High,Beauty Products,Yes,8,3,No
51,Male,Medium,Car,No,15,13,Yes
43,Female,Medium,Designer items,Yes,7,13,No
48,Male,Medium,Electronics,No,1,15,No
21,Male,Medium,Beauty Products,Yes,0,19,Yes
31,Male,High,Groceries,Yes,7,2,Yes
22,Female,Medium,Car,Yes,5,7,No
55,Female,High,Electronics,Yes,5,3,Yes
